"STATE","COUNTYNAME","fips","Year","num.returns","married.pct","dependents.ratio","adjusted.gross.income.avg","wages.avg","farming.ratio","unemployed.ratio","dividends.ratio","business.ratio","realestate.ratio","mortgage.ratio","contributions.ratio","taxcredits.ratio"
"AL","Cullman County","01043",2015,33580,0.476771888028588,0.685527099463967,49.2539904705182,36.3883859440143,0.0574746873138773,0.0270994639666468,0.112864800476474,0.171530673019655,0.163490172721858,0.14711137581894,1.0986301369863,0.302263251935676
"AL","Dale County","01045",2015,20150,0.411910669975186,0.703225806451613,43.9317617866005,33.4236228287841,0.0258064516129032,0.0228287841191067,0.102233250620347,0.135483870967742,0.129032258064516,0.11712158808933,0.794789081885856,0.299751861042184
"AL","Dallas County","01047",2015,16170,0.210884353741497,0.886209029066172,38.1011750154607,27.7858379715523,0.0315398886827458,0.0408163265306122,0.0878169449598021,0.170686456400742,0.126159554730983,0.117501546072975,1.2186765615337,0.296227581941868
"AL","DeKalb County","01049",2015,26660,0.455738934733683,0.803075768942236,40.0786196549137,31.0241560390098,0.0806451612903226,0.0420105026256564,0.0896474118529632,0.177794448612153,0.114028507126782,0.0971492873218305,0.783533383345836,0.304201050262566
"AL","Elmore County","01051",2015,35010,0.415881176806627,0.686375321336761,55.6698657526421,39.5219651528135,0.0185661239645815,0.0205655526992288,0.123964581548129,0.163096258211939,0.22564981433876,0.21479577263639,1.41776635247072,0.315624107397886
"AL","Escambia County","01053",2015,14370,0.35142658315936,0.774530271398747,43.4287404314544,30.910577592206,0.0299234516353514,0.0292275574112735,0.0855949895615866,0.169798190675017,0.13500347947112,0.11134307585247,1.09707724425887,0.296450939457203
"AL","Etowah County","01055",2015,42020,0.405045216563541,0.686101856258924,45.0585197524988,32.9756544502618,0.0252260828177059,0.0276059019514517,0.0992384578772013,0.172298905283198,0.180628272251309,0.159447881960971,1.30821037601142,0.287482151356497
"AL","Fayette County","01057",2015,6260,0.468051118210863,0.710862619808307,42.5172523961661,32.9279552715655,0.0527156549520767,0.0431309904153355,0.0878594249201278,0.172523961661342,0.12779552715655,0.10223642172524,0.947124600638978,0.282747603833866
"AL","Franklin County","01059",2015,12340,0.43030794165316,0.90194489465154,40.6493517017828,31.1269854132901,0.0640194489465154,0.0445705024311183,0.0786061588330632,0.162884927066451,0.121555915721232,0.0980551053484603,0.778444084278768,0.324959481361426
"AL","Geneva County","01061",2015,10160,0.44488188976378,0.693897637795276,40.9418307086614,30.7768700787402,0.077755905511811,0.0246062992125984,0.0816929133858268,0.158464566929134,0.114173228346457,0.102362204724409,0.74744094488189,0.261811023622047
"AL","Greene County","01063",2015,3370,0.175074183976261,0.961424332344214,31.253115727003,24.2430267062315,0.0771513353115727,0.0415430267062315,0.086053412462908,0.175074183976261,0.124629080118694,0.0949554896142433,1.02640949554896,0.249258160237389
"AL","Hale County","01065",2015,6400,0.2703125,0.8296875,38.24578125,30.13734375,0.0625,0.0265625,0.0734375,0.1515625,0.1203125,0.1046875,0.8571875,0.3078125
"AL","Henry County","01067",2015,7050,0.419858156028369,0.682269503546099,45.2029787234043,35.3666666666667,0.0638297872340425,0.0226950354609929,0.127659574468085,0.157446808510638,0.156028368794326,0.148936170212766,1.09219858156028,0.285106382978723
"AL","Houston County","01069",2015,44500,0.375280898876404,0.709213483146067,52.2685393258427,37.9031685393258,0.0217977528089888,0.022247191011236,0.125393258426966,0.161573033707865,0.182022471910112,0.164494382022472,1.50462921348315,0.289438202247191
"AL","Jackson County","01071",2015,21170,0.457723193197922,0.645725082664147,45.1365139348134,33.5627302786963,0.0595181861124232,0.0632971185640057,0.0854983467170524,0.155880963627775,0.132735002361833,0.108171941426547,0.757298063297119,0.294284364666982
